index,drug_name,smiles,canonical_smiles,ok
3662,UNC0631,CC(C)N1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)CC5CCCCC5)OC)OCCCN6CCCCC6,COc1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,1
3663,EPZ011989,CCN(C1CCC(CC1)N(C)CCOC)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C#CCN4CCOCC4,CCN(c1cc(C#CCN2CCOCC2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCC(N(C)CCOC)CC1,1
3664,CPI-1205,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C(N(C3=CC=CC=C32)C(C)C4CCN(CC4)CC(F)(F)F)C)OC,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n(C(C)C2CCN(CC(F)(F)F)CC2)c2ccccc12,1
3665,CHEMBL4062204,CC1=CC(=C(C(=O)N1)CN2CCC3=C(C=C(C(=C3C2=O)Cl)C(C4COC4)OC)Cl)OC,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3COC3)c(Cl)c2C1=O,1
3666,GSK343,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CC(=NC=C4)N5CCN(CC5)C)C(C)C,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C,1
3667,CPI-169 racemate,CCS(=O)(=O)N1CCC(CC1)C(C)N2C(=C(C3=CC=CC=C32)C(=O)NCC4=C(C=C(NC4=O)C)OC)C,CCS(=O)(=O)N1CCC(C(C)n2c(C)c(C(=O)NCc3c(OC)cc(C)[nH]c3=O)c3ccccc32)CC1,1
3668,GSK503,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C3C(=CN(C3=CC(=C2)C4=CN=C(C=C4)N5CCN(CC5)C)C(C)C)C)C,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2c(C)cn3C(C)C)c(=O)[nH]1,1
3669,CPI-360,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C(N(C3=CC=CC=C32)C(C)C4CCOCC4)C)OC,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n(C(C)C2CCOCC2)c2ccccc12,1
3670,EPZ-031686,C1CC2CC(CC1N2S(=O)(=O)CC3CCN(CC3)CCCC(F)(F)F)NC(=O)C4=CC5=C(C=C4Cl)NC(=O)C5,O=C1Cc2cc(C(=O)NC3CC4CCC(C3)N4S(=O)(=O)CC3CCN(CCCC(F)(F)F)CC3)c(Cl)cc2N1,1
3671,LLY-507,CC1=CN(C2=CC=CC=C12)CCN3CCN(CC3)C4=CC=CC=C4C5=CC(=CC(=C5)C#N)C(=O)NCCCN6CCCC6,Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,1
3672,EPZ004777,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C3N=CN=C4N)O)O,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)CC1OC(n2ccc3c(N)ncnc32)C(O)C1O,1
3673,SGC707,C1CCN(C1)C(=O)CNC(=O)NC2=CC3=C(C=C2)C=NC=C3,O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1,1
3674,EPZ015666,C1CN(CC2=CC=CC=C21)CC(CNC(=O)C3=CC(=NC=N3)NC4COC4)O,O=C(NCC(O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1,1
3675,EPZ015866,C1CC(C1)NC2=NC=CC(=C2)C(=O)NCC(CN3CCC4=CC=CC=C4C3)O,O=C(NCC(O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1,1
3676,1616392-22-3,CC(=O)N1CCC(CC1)NC2=NC=NC(=C2)C(=O)NCC(CN3CCC4=CC=CC=C4C3)O,CC(=O)N1CCC(Nc2cc(C(=O)NCC(O)CN3CCc4ccccc4C3)ncn2)CC1,1
3677,EPZ020411,CNCCN(C)CC1=C(NN=C1)C2=CC=C(C=C2)OC3CC(C3)OCCC4CCOCC4,CNCCN(C)Cc1cn[nH]c1-c1ccc(OC2CC(OCCC3CCOCC3)C2)cc1,1
3678,PFI-4,CN1C2=CC(=C(C=C2N(C1=O)C)N3CCCC3)NC(=O)C4=CC=CC=C4OC,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCC1)n(C)c(=O)n2C,1
3679,901245-65-6,CN1C2=CC(=C(C=C2N(C1=O)C)N3CCCCC3)NC(=O)C4=CC=CC=C4OC,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCCC1)n(C)c(=O)n2C,1
3680,GSK6853,CC1CNCCN1C2=C(C=C3C(=C2)N(C(=O)N3C)C)NC(=O)C4=CC=CC=C4OC,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCNCC1C)n(C)c(=O)n2C,1
3681,GSK9311,CCN(C1=C(C=C2C(=C1)N(C(=O)N2C)C)N3CCNCC3C)C(=O)C4=CC=CC=C4OC,CCN(C(=O)c1ccccc1OC)c1cc2c(cc1N1CCNCC1C)n(C)c(=O)n2C,1
3682,GSK2801,CCCOC1=CC2=C(C=C(N2C=C1)C(=O)C)C3=CC=CC=C3S(=O)(=O)C,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,1
3683,PFI-2,C1CCN(C1)C(=O)C(CC2=CC(=CC=C2)C(F)(F)F)NS(=O)(=O)C3=CC(=C4CNCCC4=C3)F,O=C(C(Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1,1
3684,MI-538,C1CN(CCC1NC2=C3C=C(SC3=NC=N2)CC(F)(F)F)CC4=C(C=C5C(=C4)C=C(N5CC6=CNN=C6)C#N)O,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)c(O)cc2n1Cc1cn[nH]c1,1
3685,A-196,C1CCC(C1)NC2=NN=C(C3=CC(=C(C=C32)Cl)Cl)C4=CC=NC=C4,Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,1
3686,birabresib,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)O)C5=CC=C(C=C5)Cl)C,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2,1
3687,Mivebresib,CCS(=O)(=O)NC1=CC(=C(C=C1)OC2=C(C=C(C=C2)F)F)C3=CN(C(=O)C4=C3C=CN4)C,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,1
3688,BMS-986158,CC1=C(N(N=N1)C)C2=CC3=C(C4=C(N3C(C5CCOCC5)C6=CC=CC=C6)C=C(C=C4)C(C)(C)O)N=C2,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n(C(c3ccccc3)C3CCOCC3)c2c1,1
3689,Apabetalone,CC1=CC(=CC(=C1OCCO)C)C2=NC3=CC(=CC(=C3C(=O)N2)OC)OC,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1,1
3690,BET-BAY 002,CC1=NN=C2N1C3=CC=CC=C3C(=CC2CC4=NN=C(O4)C)C5=CC=C(C=C5)Cl,Cc1nnc(CC2C=C(c3ccc(Cl)cc3)c3ccccc3-n3c(C)nnc32)o1,1
3691,Cpi-0610,CC1=NOC2=C1C3=CC=CC=C3C(=NC2CC(=O)N)C4=CC=C(C=C4)Cl,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=NC2CC(N)=O,1
3692,1869912-40-2,CC1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C.C1=CC2=C(C=CC(=C2)O)C=C1C(=O)O,COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)C5C)cc4)CC3)nn12.O=C(O)c1ccc2cc(O)ccc2c1,1
3693,GSK1324726A,CC1CC(C2=C(N1C(=O)C)C=CC(=C2)C3=CC=C(C=C3)C(=O)O)NC4=CC=C(C=C4)Cl,CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2C(Nc2ccc(Cl)cc2)CC1C,1
3694,BI-7273,CN1C=C(C2=C(C1=O)C=NC=C2)C3=CC(=C(C(=C3)OC)CN(C)C)OC,COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN(C)C,1
3695,BI-9564,CN1C=C(C2=C(C1=O)C=NC=C2)C3=CC(=C(C=C3OC)CN(C)C)OC,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C,1
3696,ARV-771,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NCCOCCCOCC(=O)NC(C(=O)N4CC(CC4C(=O)NC(C)C5=CC=C(C=C5)C6=C(N=CS6)C)O)C(C)(C)C)C7=CC=C(C=C7)Cl)C,Cc1ncsc1-c1ccc(C(C)NC(=O)C2CC(O)CN2C(=O)C(NC(=O)COCCCOCCNC(=O)CC2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,1
3697,ARV-825,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)NC4=CC=C(C=C4)OCCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C6=O)C7CCC(=O)NC7=O)C8=CC=C(C=C8)Cl)C,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,1
3698,E7449,C1C2=CC=CC=C2CN1CC3=NC4=NNC(=O)C5=C4C(=CC=C5)N3,O=c1[nH]nc2c3c(cccc13)NC(CN1Cc3ccccc3C1)=N2,1
3699,AZ9482,C1CN(CCN1C2=C(C=CC=N2)C#N)C(=O)C3=CC(=CC=C3)CC4=NNC(=O)C5=CC=CC=C54,N#Cc1cccnc1N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,1
3700,NMS-P118,C1CC(CCC1N2CCC(CC2)N3CC4=C(C3=O)C(=CC(=C4)F)C(=O)N)(F)F,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,1
3701,OICR-9429,CN1CCN(CC1)C2=C(C=C(C=C2)C3=CC(=CC=C3)CN4CCOCC4)NC(=O)C5=CNC(=O)C=C5C(F)(F)F,CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,1
3702,CHEMBL2337032,CC1=C(C=CC(=C1Cl)C(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])N3CCN(CC3)C)F,Cc1c(F)ccc(C(=O)Nc2cc([N+](=O)[O-])ccc2N2CCN(C)CC2)c1Cl,1
3703,YU238259,COC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)NCCC3=NC=C(C=C3)Cl,COc1ccc(S(=O)(=O)NCc2ccc(C(=O)NCCc3ccc(Cl)cn3)cc2)cc1,1
3704,G007-LK,CS(=O)(=O)C1=CN=C(C=C1)C2=NN=C(N2C3=CC=CC=C3Cl)C=CC4=NN=C(O4)C5=CC=C(C=C5)C#N,CS(=O)(=O)c1ccc(-c2nnc(C=Cc3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,1
3705,Rolapitant,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OCC2(CCC3(CCC(=O)N3)CN2)C4=CC=CC=C4,CC(OCC1(c2ccccc2)CCC2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1
3706,WIKI4,COC1=CC=C(C=C1)N2C(=NN=C2SCCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)C6=CC=NC=C6,COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1,1
3707,NVP-TNKS656,COC1=CC=C(C=C1)C(=O)C2CCN(CC2)CC(=O)N(CC3CC3)CC4=NC5=C(COCC5)C(=O)N4,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,1
3708,MT-DADMe-ImmA,CSCC1CN(CC1O)CC2=CNC3=C2N=CN=C3N,CSCC1CN(Cc2c[nH]c3c(N)ncnc23)CC1O,1
3709,Triapine,C1=CC(=C(N=C1)C=NNC(=S)N)N,NC(=S)NN=Cc1ncccc1N,1
3710,LY2334737,CCCC(CCC)C(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)(F)F,CCCC(CCC)C(=O)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,1
3711,Cordycepin,C1C(OC(C1O)N2C=NC3=C2N=CN=C3N)CO,Nc1ncnc2c1ncn2C1OC(CO)CC1O,1
3712,2-Fluoroadenosine,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(N=C2N)F,Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O,1
3713,MLS002702854,C1C(C(OC1N2C=C(C(=NC2=O)N)F)CO)O,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1F,1
3714,Valganciclovir,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,1
3715,Brincidofovir,CCCCCCCCCCCCCCCCOCCCOP(=O)(COC(CN1C=CC(=NC1=O)N)CO)O,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)COC(CO)Cn1ccc(N)nc1=O,1
3716,Entecavir,C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N,C=C1C(CO)C(O)CC1n1cnc2c(=O)[nH]c(N)nc21,1
3717,Tipiracil,C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,1
3718,aminopterin,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,1
3719,Arfolitixorin,C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2,1
3720,ACT 078,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)[O-])[O-].[Pt+4],O=C([O-])C(=O)[O-].[NH-]C1CCCCC1[NH-].[Pt+4],1
3721,Ifosfamide-d4,C1CN(P(=O)(OC1)NCCCl)CCCl,O=P1(NCCCl)OCCCN1CCCl,1
3722,estramustine,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,1
3723,Tinostamustine,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCCCCC(=O)NO,Cn1c(CCCCCCC(=O)NO)nc2cc(N(CCCl)CCCl)ccc21,1
3724,Apaziquone,CN1C(=C(C2=C1C(=O)C=C(C2=O)N3CC3)CO)C=CCO,Cn1c(C=CCO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O,1
3725,evofosfamide,CN1C(=CN=C1[N+](=O)[O-])COP(=O)(NCCBr)NCCBr,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],1
3726,Trabectedin,CC1=C(C(=C2C3C4C5C6=C(C(N4C(C(N3C)CC2=C1)O)COC(=O)C7(CS5)C8=CC(=C(C=C8CCN7)O)OC)C9=C(C(=C6OC(=O)C)C)OCO9)O)OC,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4,1
3727,Porfiromycin,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4C)N,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C,1
3728,TIRAPAZAMINE,C1=CC=C2C(=C1)[N+](=C(N=[N+]2[O-])N)[O-],Nc1n[n+]([O-])c2ccccc2[n+]1[O-],1
3729,UNII-S098K6HGD9,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=NNC(=O)CCCCCN6C(=O)C=CC6=O)CO)O)N)O.Cl,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(CO)=NNC(=O)CCCCCN1C(=O)C=CC1=O)CC3OC1CC(N)C(O)C(C)O1.Cl,1
3730,SJG-136,COC1=C(C=C2C(=C1)C(=O)N3CC(=C)CC3C=N2)OCCCOC4=C(C=C5C(=C4)N=CC6CC(=C)CN6C5=O)OC,C=C1CC2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)CC4C=N5)c(OC)cc3C(=O)N2C1,1
3731,Exatecan,CCC1(C2=C(COC1=O)C(=O)N3CC4=C5C(CCC6=C5C(=CC(=C6C)F)N=C4C3=C2)N)O,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2C(N)CC3,1
3732,rebeccamycin,COC1C(OC(C(C1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)CO,COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O,1
3733,GENZ-644282,CNCCN1C2=C(C=NC3=CC4=C(C=C32)OCO4)C5=CC(=C(C=C5C1=O)OC)OC,CNCCn1c(=O)c2cc(OC)c(OC)cc2c2cnc3cc4c(cc3c21)OCO4,1
3734,Amrubicin,CC(=O)C1(CC(C2=C(C3=C(C(=C2C1)O)C(=O)C4=CC=CC=C4C3=O)O)OC5CC(C(CO5)O)O)N,CC(=O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CC(O)C(O)CO2)C1)C(=O)c1ccccc1C3=O,1
3735,Belotecan,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)CCNC(C)C)O,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,1
3736,amsacrine,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
3737,LMP744,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,COc1cc2c3c(n(CCCNCCO)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,1
3738,Indimitecan hydrochloride,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6C=CN=C6)OC.Cl,COc1cc2c3c(n(CCCn4ccnc4)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2.Cl,1
3739,Indotecan hydrochloride,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6CCOCC6)OC.Cl,COc1cc2c3c(n(CCCN4CCOCC4)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2.Cl,1
3740,Voreloxin,CNC1CN(CC1OC)C2=NC3=C(C=C2)C(=O)C(=CN3C4=NC=CS4)C(=O)O,CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC,1
3741,DSSTox_CID_31408,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N6CCOC(C6)OC)O,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1,1
3742,doxorubicin,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,1
3743,Valrubicin,CCCCC(=O)OCC(=O)C1(CC(C2=C(C3=C(C(=C2C1)O)C(=O)C4=C(C3=O)C(=CC=C4)OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,1
3744,daunorubicin,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,1
3745,idarubicin hydrochloride,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O.Cl,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O.Cl,1
3746,Dexrazoxane hydrochloride,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2.Cl,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,1
3747,LUCANTHONE,CCN(CC)CCNC1=C2C(=C(C=C1)C)SC3=CC=CC=C3C2=O,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,1
3748,Epothilone D,CC1CCCC(=CCC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC2=CSC(=N2)C)C)C,CC1=CCC(C(C)=Cc2csc(C)n2)OC(=O)CC(O)C(C)(C)C(=O)C(C)C(O)C(C)CCC1,1
3749,Ansamitocin P-3,CC1C2CC(C(C=CC=C(CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)CC(C4(C1O4)C)OC(=O)C(C)C)C)C)OC)(NC(=O)O2)O,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)C)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2,1
3750,MPT0B098,COC1=CC=C(C=C1)S(=O)(=O)N2CCC3=CC=CC(=C32)C4=CC=NC=C4,COc1ccc(S(=O)(=O)N2CCc3cccc(-c4ccncc4)c32)cc1,1
3751,Dolastatin 10,CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=O)NC(CC2=CC=CC=C2)C3=NC=CS3)OC)OC)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)N(C)C,CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)c1nccs1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C,1
3752,Verubulin,CC1=NC2=CC=CC=C2C(=N1)N(C)C3=CC=C(C=C3)OC,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,1
3753,1233948-35-0,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C3=CC=C(S3)C#N)C,Cc1ccc(S(=O)(=O)Nc2cc(-c3ccc(C#N)s3)ccc2C)cc1,1
3754,vinorelbine,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,1
3755,Combretastatin A4,COC1=C(C=C(C=C1)/C=CC2=CC(=C(C(=C2)OC)OC)OC)O,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O,1
3756,Plinabulin,CC(C)(C)C1=C(N=CN1)/C=C2/C(=O)N/C(=CC3=CC=CC=C3)/C(=O)N2,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)c(=Cc2ccccc2)[nH]c1=O,1
3757,Vinflunine,CCC12C=CCN3C1C4(CC3)C(C(C2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)C6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C,CCC12C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CC(C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,1
3758,noscapine,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,1
3759,Eribulin mesylate,CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O.CS(=O)(=O)O,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4.CS(=O)(=O)O,1
3760,Cevipabulin,CC(C(F)(F)F)NC1=C(C(=NC2=NC=NN12)Cl)C3=C(C=C(C=C3F)OCCCNC)F,CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2NC(C)C(F)(F)F)c(F)c1,1
3761,AZ82,CCCC1=C(SC(=C1)C(=O)NC(CC2=CN=C(C=C2)C3=CC(=CC=C3)OC(F)(F)F)C(=O)NC4CCNC4)C,CCCc1cc(C(=O)NC(Cc2ccc(-c3cccc(OC(F)(F)F)c3)nc2)C(=O)NC2CCNC2)sc1C,1
3762,ARQ 621,C#CCC(C1=NC2=C(C=CC(=C2)Cl)C(=O)N1NC3=CC=CC=C3)N(CCCN)C(=O)C4=C(C(=CC=C4)Cl)F,C#CCC(c1nc2cc(Cl)ccc2c(=O)n1Nc1ccccc1)N(CCCN)C(=O)c1cccc(Cl)c1F,1
3763,Filanesib,CN(C(=O)N1C(SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC,CON(C)C(=O)N1N=C(c2cc(F)ccc2F)SC1(CCCN)c1ccccc1,1
